model,heads,data,epoch,transformer,max_len,batch_size,lr,dropout,encoder-feature-layers,decoder-feature-layers,accuracy_train,f1_train,recall_train,precision_train,f1_weighted_train,recall_weighted_train,precision_weighted_train,loss_train,accuracy_val,me_accuracy_val,f1_val,me_f1_val,recall_val,me_recall_val,precision_val,me_precision_val,f1_weighted_val,me_f1_weighted_val,recall_weighted_val,me_recall_weighted_val,precision_weighted_val,me_precision_weighted_val,loss_val
MTL2,DETOXIS-EXIST,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.86943359375,0.8693848793399613,0.8693654274965331,0.8697714325611177,0.8693967956052961,0.86943359375,0.8697270270083196,0.33480041539296507,0.7887867327421318,0.0106,0.7874528917467891,0.0106,0.7885082370894713,0.0106,0.7948301185800137,0.0105,0.7875166886279719,0.0106,0.7887867327421318,0.0106,0.7946738758648886,0.0105,0.49868058902876716
MTL2,DETOXIS-EXIST,DETOXIS,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8789257812500001,0.8581446106470473,0.8528284704337175,0.8643802005906507,0.8779403903764127,0.8789257812500001,0.8776604993522368,0.3083778058085591,0.7731830227434787,0.0125,0.7300490013180639,0.0132,0.7240361145642359,0.0133,0.7396495648586164,0.0131,0.7692348840764103,0.0125,0.7731830227434787,0.0125,0.7680674779948469,0.0126,0.5307087323495321
MTL2,DETOXIS-EXIST,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8746875,0.8746476632616986,0.8746285470282228,0.8749913398310145,0.8746572138643136,0.8746875,0.8749514301153425,0.3230797491595149,0.7891391559231934,0.0106,0.7879544044297171,0.0106,0.7888522269357157,0.0106,0.7946972398698903,0.0105,0.7880195474696718,0.0106,0.7891391559231934,0.0106,0.7945356828692322,0.0105,0.49758889845439364
MTL2,EXIST-HatEval,EXIST,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.5301579301075269,0.5294562423879455,0.5299085657573605,0.5300464515040425,0.5295938013619803,0.5301579301075269,0.5300716616937654,0.6914102956171957,0.615836686787391,0.0127,0.5942435047972323,0.0128,0.6155701622022731,0.0127,0.6429448403874497,0.0125,0.5943560851232107,0.0128,0.615836686787391,0.0127,0.6428521728949186,0.0125,0.6748748607105679
MTL2,EXIST-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.5984206989247312,0.480981712035392,0.5327473956420832,0.5826076917858227,0.523196079547718,0.5984206989247312,0.5861764677034921,0.6703502783211328,0.649729387961558,0.0115,0.5586626570549655,0.012,0.5902630509311422,0.0119,0.694044085549743,0.0111,0.5927101965532217,0.0119,0.649729387961558,0.0115,0.6842436483041147,0.0112,0.6490731179714203
MTL2,EXIST-HatEval,EXIST,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.6663306451612903,0.6651340666547252,0.6661911687822016,0.6684777900418046,0.6651864661587881,0.6663306451612903,0.6684422009975874,0.6304004295218374,0.7427670964055941,0.0114,0.7416733682867113,0.0114,0.7426080470864604,0.0114,0.7463356418226528,0.0113,0.7417190741093942,0.0114,0.7427670964055941,0.0114,0.7462635800721154,0.0113,0.5447920819123586
MTL2,EXIST-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.6836525537634409,0.6341423116185002,0.6397762119436288,0.6984059125114545,0.6570536053344935,0.6836525537634409,0.6939619877583197,0.6084294306014174,0.7344953326895663,0.0107,0.7092129173531782,0.011,0.7069758358958843,0.011,0.7428327127616213,0.0105,0.7234865705783349,0.0108,0.7344953326895663,0.0107,0.7410730836566324,0.0106,0.5294817434416876
MTL2,EXIST-HatEval,EXIST,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.7701780913978494,0.7700893577183303,0.770101918664308,0.770396296723215,0.7701137404469197,0.7701780913978494,0.7703688007733189,0.4981786827887258,0.7767940979208585,0.0108,0.7758281700792224,0.0109,0.7765814307813572,0.0108,0.7809691118280885,0.0108,0.7758802275007206,0.0109,0.7767940979208585,0.0108,0.7808572051337563,0.0108,0.4905245165030161
MTL2,EXIST-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.7837701612903226,0.7716473060946301,0.7670123255091772,0.7827520330882419,0.7806061003854058,0.7837701612903226,0.783480754328845,0.46315136548652447,0.8065218191014851,0.0095,0.8013242150181054,0.0096,0.8028395170504016,0.0096,0.8022149025514433,0.0096,0.8066684174442076,0.0095,0.8065218191014851,0.0095,0.8091314242327481,0.0095,0.4171318772766325
MTL2,EXIST-HatEval,EXIST,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8131216397849462,0.8130728503989599,0.8130550821660487,0.8132420849205211,0.8130932758256716,0.8131216397849462,0.813216341807883,0.4294728997574058,0.7838497031572149,0.0107,0.7827729347756203,0.0107,0.7835672681660737,0.0107,0.7889429083928736,0.0106,0.782837769303026,0.0107,0.7838497031572149,0.0107,0.7887849183657865,0.0106,0.4789371417628394
MTL2,EXIST-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8361055107526882,0.8306961895615703,0.8297504188791489,0.8317952683570754,0.8358515529831851,0.8361055107526882,0.8357425559576921,0.3745785117630036,0.8221354669609602,0.0092,0.8182208127699836,0.0093,0.8217904975525716,0.0092,0.8179224214595934,0.0093,0.8226466795709266,0.0092,0.8221354669609602,0.0092,0.8263275189963544,0.0091,0.399531569911374
MTL2,EXIST-HatEval,EXIST,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8395665322580645,0.8395281281132967,0.8395187506611098,0.8397178870863223,0.8395431527736887,0.8395665322580645,0.8397001319703534,0.3828611960814846,0.7907270785205057,0.0106,0.7899175040446569,0.0106,0.7904902494089308,0.0106,0.7947823665065818,0.0105,0.7899706587707268,0.0106,0.7907270785205057,0.0106,0.7946483398866817,0.0105,0.4782018615139855
MTL2,EXIST-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.859005376344086,0.8546419754055927,0.8543011835298027,0.8550094106544673,0.8589346432432003,0.859005376344086,0.8588891257414287,0.3305045717666225,0.8285046213270796,0.0091,0.8252789107697337,0.0092,0.8299882224478494,0.0091,0.824456443656927,0.0092,0.8292318757447774,0.0091,0.8285046213270796,0.0091,0.8337113187011255,0.009,0.4009486965007252
MTL2,EXIST-HatEval,EXIST,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8603158602150538,0.8603021929033293,0.860304375510391,0.8604075337163855,0.8603058798613363,0.8603158602150538,0.860403419395426,0.34328594728503176,0.7977805102218248,0.0105,0.7971611814277335,0.0105,0.7975979573389859,0.0105,0.8008245248976215,0.0104,0.797201877400985,0.0105,0.7977805102218248,0.0105,0.8007216249174418,0.0104,0.4801045305199093
MTL2,EXIST-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8739751344086022,0.8701395778309602,0.8700190215144215,0.8702791254882349,0.8739515972870884,0.8739751344086022,0.8739460336106918,0.3007829773169692,0.8329017795558007,0.009,0.8293587301420715,0.0091,0.8329464674478102,0.009,0.8279822458289748,0.0091,0.833509566556619,0.009,0.8329017795558007,0.009,0.8362479579371158,0.0089,0.3951161755455865
MTL2,EXIST-HatEval,EXIST,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8739247311827956,0.8739054222896903,0.8738861846095805,0.8740182146784597,0.873913362128129,0.8739247311827956,0.873995531560516,0.3155627425319404,0.7983077477208933,0.0104,0.7977727691490765,0.0105,0.798124855573134,0.0104,0.8010433536988295,0.0104,0.7978131237500117,0.0105,0.7983077477208933,0.0104,0.8009394106006583,0.0104,0.4889368378453785
MTL2,EXIST-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8875,0.8841405182447044,0.8841971143646038,0.8841044219787777,0.8875058536404026,0.8875,0.8875311266327099,0.27495652038243507,0.8342681749206786,0.009,0.830785576072898,0.009,0.83433007873082,0.009,0.8294252015126368,0.0091,0.8348790473465952,0.009,0.8342681749206786,0.009,0.837595029103537,0.0089,0.40322148104508715
MTL2,EXIST-HatEval,EXIST,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.886122311827957,0.8861072041096227,0.8860910605469945,0.8862060854931242,0.8861136560577411,0.886122311827957,0.8861877269519682,0.29342984198242095,0.8009523188513799,0.0104,0.8002037041847588,0.0104,0.8007334072653984,0.0104,0.8048885673478973,0.0103,0.8002512826530367,0.0104,0.8009523188513799,0.0104,0.8047618343125669,0.0103,0.498895204729504
MTL2,EXIST-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8948924731182796,0.8917267853847131,0.8917043719047231,0.8917580624743741,0.8948886176255357,0.8948924731182796,0.8948931479600661,0.2574446730796368,0.8342661056697475,0.009,0.8309922758181528,0.009,0.8350224142686606,0.009,0.8293596678647823,0.0091,0.8349705280713732,0.009,0.8342661056697475,0.009,0.8379846134364659,0.0089,0.40904690010680095
MTL2,EXIST-HatEval,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.891364247311828,0.891348725796931,0.8913370217840813,0.8914627746550157,0.8913553770105013,0.891364247311828,0.8914488413663697,0.280000079927906,0.7981301388578383,0.0104,0.7974362517911004,0.0105,0.7979201816536309,0.0105,0.8016461749192242,0.0104,0.7974827695779088,0.0105,0.7981301388578383,0.0104,0.80152679053854,0.0104,0.5017389737897449
MTL2,EXIST-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.902200940860215,0.899319406096373,0.8995197463255783,0.8991323354964214,0.902225622735014,0.902200940860215,0.9022628736429535,0.24366870330226037,0.8356313514507748,0.0089,0.8320328375623246,0.009,0.8351748512445913,0.009,0.8304329120176615,0.0091,0.8362034504318034,0.0089,0.8356313514507748,0.0089,0.8382556571904182,0.0089,0.41071029851833984
MTL2,EXIST-HatEval,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8968581989247312,0.8968429726000876,0.8968241228206104,0.8969326399921271,0.8968511800085446,0.8968581989247312,0.8969149612658069,0.2685984964172045,0.7986586183769282,0.0104,0.7978790113704209,0.0105,0.7984241010265312,0.0104,0.8026931686793894,0.0104,0.7979302426522457,0.0105,0.7986586183769282,0.0104,0.8025581385942587,0.0104,0.5054191393984688
MTL2,EXIST-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.9050235215053763,0.9021525603068323,0.9020555167782742,0.9022607132584927,0.9050111599762889,0.9050235215053763,0.9050093085687239,0.23699622803157375,0.833509219662482,0.009,0.8301005728343867,0.0091,0.8338385808309411,0.009,0.8284934909601303,0.0091,0.8341730608389513,0.009,0.833509219662482,0.009,0.8368878653870062,0.0089,0.41350565370586184
MTL2,EXIST-HatEval,EXIST,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.5233702956989247,0.5217858435239162,0.523209699935762,0.5235903199038824,0.5218722562510015,0.5233702956989247,0.523601679604323,0.6917197605615021,0.5967844101646917,0.0128,0.57239881427395,0.0129,0.5961278282005844,0.0128,0.6191117053846054,0.0126,0.572712021050117,0.0129,0.5967844101646917,0.0128,0.618988184791199,0.0126,0.685242360830307
MTL2,EXIST-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.5841565860215054,0.39980311270276025,0.5045024012573658,0.6023791386914833,0.45658906879969646,0.5841565860215054,0.5999130623993318,0.6726056552702381,0.6231983721892675,0.0117,0.4706670389329458,0.012,0.5476717601826334,0.012,0.7472496169433455,0.0105,0.519129240846654,0.0121,0.6231983721892675,0.0117,0.7237899029637309,0.0108,0.6608830557929145
MTL2,EXIST-HatEval,EXIST,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.6424563172043011,0.6395554642304853,0.6419511995847766,0.6466409920131885,0.6397487902804594,0.6424563172043011,0.6465130547655957,0.6598067430398797,0.7267198872245821,0.0116,0.721891603752846,0.0117,0.7262626467961679,0.0116,0.7404250414610317,0.0114,0.722030147182483,0.0117,0.7267198872245821,0.0116,0.7402152696181998,0.0114,0.5852406084537506
MTL2,EXIST-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.665255376344086,0.5825924469406938,0.6072441663923732,0.7135383428875403,0.6143188299419549,0.665255376344086,0.7020709438483431,0.6324887683635116,0.7252467006943487,0.0108,0.6972905792403163,0.0111,0.6952433041537084,0.0111,0.7358726784088295,0.0106,0.7126665207280671,0.0109,0.7252467006943487,0.0108,0.7332788243256948,0.0107,0.5611075659592946
MTL2,EXIST-HatEval,EXIST,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.7626176075268817,0.7624295284977515,0.7624882787889675,0.7631235486971782,0.7624675846108065,0.7626176075268817,0.7630700640192191,0.518996347342768,0.7704492386417269,0.0109,0.7694149636183364,0.011,0.7701791925107042,0.0109,0.7747038291698592,0.0109,0.7694818781441708,0.011,0.7704492386417269,0.0109,0.7745633073937073,0.0109,0.4947805302010642
MTL2,EXIST-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.776008064516129,0.7636165040359818,0.7592764525340374,0.7741200110477584,0.7728171764459942,0.776008064516129,0.7753832484454087,0.4793893955728059,0.8089474410263484,0.0095,0.8048567785777667,0.0096,0.8083334857218221,0.0095,0.8049677764532788,0.0096,0.8095220996422032,0.0095,0.8089474410263484,0.0095,0.8135717789535072,0.0094,0.4257870773474375
MTL2,EXIST-HatEval,EXIST,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.812130376344086,0.8120684356791419,0.8120479949366637,0.8122715843025601,0.812095193933837,0.812130376344086,0.812242665838524,0.43733041722287413,0.7838478401271829,0.0107,0.782588156645874,0.0107,0.783551636021652,0.0107,0.7901189536534883,0.0106,0.7826557982692127,0.0107,0.7838478401271829,0.0107,0.7899512179910284,0.0106,0.4869902931981616
MTL2,EXIST-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8385752688172043,0.8339285418337387,0.8343336674732674,0.8335793496199901,0.8386651106653484,0.8385752688172043,0.8388081501437169,0.3768717532356579,0.8181990619395778,0.0093,0.8153674709924473,0.0094,0.8215076472006997,0.0092,0.8151513406240569,0.0094,0.8191313294629389,0.0093,0.8181990619395778,0.0093,0.8258178558350562,0.0092,0.407179911269082
MTL2,EXIST-HatEval,EXIST,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8412466397849462,0.8412060422255548,0.8411965642149767,0.8414180858727527,0.8412203248991801,0.8412466397849462,0.8413965309418974,0.3859235457675431,0.7914303723576024,0.0106,0.7908014758526034,0.0106,0.7912342553932723,0.0106,0.7945929694434091,0.0105,0.7908453307978885,0.0106,0.7914303723576024,0.0106,0.794482364491367,0.0105,0.48193685097826855
MTL2,EXIST-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8640961021505376,0.8602761266186023,0.8610022795609995,0.8596403045203571,0.8642247362747417,0.8640961021505376,0.8644391790058894,0.3279806375663768,0.8266901181772198,0.0091,0.8228565349282112,0.0092,0.8260404601134906,0.0091,0.8225587846750493,0.0092,0.8271907225869226,0.0091,0.8266901181772198,0.0091,0.8304822377370178,0.0091,0.4003610948721568
MTL2,EXIST-HatEval,EXIST,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8606854838709678,0.8606491762958302,0.8606226556064256,0.8608364815227004,0.8606647771498984,0.8606854838709678,0.8608048256173744,0.3486062887375073,0.7956597610353479,0.0105,0.7947585136521866,0.0105,0.7954193012291277,0.0105,0.8004509581127548,0.0104,0.7948109505865736,0.0105,0.7956597610353479,0.0105,0.800311409383327,0.0104,0.4887206792831421
MTL2,EXIST-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8797547043010752,0.8763096753801929,0.8767913826441477,0.8758747244225816,0.8798265679350058,0.8797547043010752,0.8799428050569252,0.2957473273238828,0.8298703269416471,0.0091,0.8269819996772867,0.0091,0.8321244700863476,0.009,0.8253420395399352,0.0092,0.8307620511306839,0.009,0.8298703269416471,0.0091,0.8350328647535752,0.009,0.40357731630404786
MTL2,EXIST-HatEval,EXIST,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8730846774193548,0.8730623034423998,0.873046958452387,0.8732168556381043,0.8730701170629196,0.8730846774193548,0.8731947476820411,0.322457149208233,0.794074011973073,0.0105,0.7932191477793712,0.0105,0.7938527347925465,0.0105,0.7983820570685671,0.0104,0.7932678941920797,0.0105,0.794074011973073,0.0105,0.7982550363836619,0.0104,0.4935290346542994
MTL2,EXIST-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8928931451612904,0.8898693688051411,0.8905520841656465,0.8892467434364045,0.8929827133531546,0.8928931451612904,0.8931292931460106,0.2707593971603019,0.8316910378443003,0.009,0.8286152675523832,0.0091,0.8331413723248374,0.009,0.8269421315482491,0.0091,0.8324951914918808,0.009,0.8316910378443003,0.009,0.8360524412654662,0.0089,0.40694415122270583
MTL2,EXIST-HatEval,EXIST,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8878864247311828,0.8878671142899813,0.8878483272600066,0.8880008817454671,0.8878753042261167,0.8878864247311828,0.8879791511052778,0.2987430302686589,0.7970700747696052,0.0105,0.7963371685419346,0.0105,0.796835834914865,0.0105,0.8008724486088884,0.0104,0.7963881059617465,0.0105,0.7970700747696052,0.0105,0.8007371835059166,0.0104,0.5001570938362015
MTL2,EXIST-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.9003024193548388,0.8975177751786193,0.8983096318054804,0.8968002029947055,0.9003977921916823,0.9003024193548388,0.9005636281567873,0.25333775215411697,0.8330546742079367,0.009,0.8298299458558638,0.0091,0.833995502877164,0.009,0.828335516329434,0.0091,0.833784427090085,0.009,0.8330546742079367,0.009,0.8370878210474991,0.0089,0.412582285867797
MTL2,EXIST-HatEval,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8929771505376344,0.8929522313852931,0.8929216519655805,0.8930854509704534,0.8929658692119213,0.8929771505376344,0.8930571972132647,0.2839429052286251,0.7968940184315771,0.0105,0.7961142725260102,0.0105,0.7966553973537793,0.0105,0.8009658849719277,0.0104,0.7961664145678575,0.0105,0.7968940184315771,0.0105,0.8008280607889354,0.0104,0.5047134904397859
MTL2,EXIST-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.9075604838709678,0.9049580807358877,0.9056632079369672,0.9043138490743188,0.9076374939846399,0.9075604838709678,0.907772263980678,0.23980128793947159,0.8329031590564215,0.009,0.8295664199318351,0.0091,0.8333840890901895,0.009,0.827792429505474,0.0091,0.8336128791343533,0.009,0.8329031590564215,0.009,0.8362869146609657,0.0089,0.4138030630018976
MTL2,EXIST-HatEval,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8989583333333334,0.8989384766664827,0.8989141421224989,0.8990828856881661,0.8989476389018198,0.8989583333333334,0.8990569978742913,0.2743886203855596,0.795835817373376,0.0105,0.7950846327836458,0.0105,0.7955977976021058,0.0105,0.7997079073499778,0.0104,0.7951365816754471,0.0105,0.795835817373376,0.0105,0.7995708097202424,0.0104,0.5062547990017467
MTL2,EXIST-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.9110047043010752,0.9084523976930482,0.9089677463660791,0.9079815293662911,0.9110587489403299,0.9110047043010752,0.9111549733503337,0.2326614622627535,0.8326005885869316,0.009,0.8294745636431573,0.0091,0.8338153519765411,0.009,0.8276153777871705,0.0091,0.8333927149968021,0.009,0.8326005885869316,0.009,0.8365721402120574,0.0089,0.41684870107306377
MTL2,EXIST-HatEval,EXIST,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.5178931451612903,0.5108728629343057,0.5173909031451421,0.5187274338928015,0.5111391483408482,0.5178931451612903,0.5187347071067452,0.6924362453722185,0.5430251260650322,0.013,0.4542924850414636,0.013,0.5422441328115417,0.013,0.4945563899996978,0.013,0.4547834575618676,0.013,0.5430251260650322,0.013,0.49467871407196207,0.013,0.6905649847454495
MTL2,EXIST-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.581804435483871,0.38106212464894257,0.4993114523136236,0.5407284783875349,0.44115981777327223,0.581804435483871,0.5482756134165874,0.6759494927621656,0.5855952545178645,0.0119,0.36999675561172213,0.0117,0.5003649635036497,0.0121,0.34273499485587433,0.0115,0.4328659613103338,0.012,0.5855952545178645,0.0119,0.38418630202765336,0.0117,0.6681317468484242
MTL2,EXIST-HatEval,EXIST,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.6050235215053764,0.5990280051994131,0.6048704430342087,0.6117540025946606,0.5991033048763429,0.6050235215053764,0.6117391016513208,0.6798891632146733,0.7124400725339692,0.0118,0.7099502531932148,0.0118,0.7121771187457233,0.0118,0.7192929510197719,0.0117,0.7100281708247607,0.0118,0.7124400725339692,0.0118,0.719177122553565,0.0117,0.6364728920989566
MTL2,EXIST-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.6215557795698924,0.46901424222014426,0.5463554474497103,0.7388574700536513,0.5175411858091166,0.6215557795698924,0.7167454548033507,0.6531022464716307,0.7120448797535293,0.0109,0.6658790162945624,0.0114,0.6712377360168669,0.0113,0.7399707606313275,0.0106,0.6866471169283245,0.0112,0.7120448797535293,0.0109,0.7326316675529598,0.0107,0.603475883603096
MTL2,EXIST-HatEval,EXIST,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.7500168010752688,0.7496746222767889,0.749872554398132,0.7510616573287232,0.7497167246284301,0.7500168010752688,0.7510009581848829,0.551566721835444,0.7616336910350995,0.0111,0.7609219969216007,0.0111,0.7614496371268896,0.0111,0.7645971144033405,0.011,0.7609694792864818,0.0111,0.7616336910350995,0.0111,0.7645044876561214,0.011,0.5093805637624529
MTL2,EXIST-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.7683635752688172,0.7549417121509352,0.7506705798911806,0.7665041927374021,0.7646783558320265,0.7683635752688172,0.7677931502765595,0.5008144499794129,0.8071219018715226,0.0095,0.8026933975190517,0.0096,0.8058260162615142,0.0095,0.8031418366410442,0.0096,0.8075644762478765,0.0095,0.8071219018715226,0.0095,0.8114796067176954,0.0094,0.4316511667437023
MTL2,EXIST-HatEval,EXIST,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8036626344086022,0.8036016436821068,0.8036073801704765,0.8038776691202383,0.8036179025898363,0.8036626344086022,0.803854881513703,0.45336509564871436,0.7790884194053208,0.0108,0.7781120012981717,0.0108,0.7788546890776479,0.0108,0.7832447801842426,0.0107,0.7781678557555703,0.0108,0.7790884194053208,0.0108,0.7831194830074963,0.0107,0.49003924296961887
MTL2,EXIST-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8392137096774194,0.8350091735141326,0.8363095468170829,0.8339413188065471,0.8394994034976785,0.8392137096774194,0.8400065438253417,0.3767221326629321,0.8171310985423277,0.0093,0.8138206135213861,0.0094,0.8185928952607595,0.0093,0.8129913788408532,0.0094,0.8179596245177898,0.0093,0.8171310985423277,0.0093,0.8226158681710943,0.0092,0.40904587341679466
MTL2,EXIST-HatEval,EXIST,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8349126344086022,0.8348644516677911,0.834860981275616,0.8351419232210615,0.8348774713343937,0.8349126344086022,0.8351162697116816,0.40103810921471605,0.7879005514568895,0.0106,0.7870442988036588,0.0107,0.7877093173146511,0.0106,0.7916715459725862,0.0106,0.7870889120606719,0.0107,0.7879005514568895,0.0106,0.7915670169051892,0.0106,0.48620966441101504
MTL2,EXIST-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8668514784946236,0.8634026992956585,0.864940158799641,0.8621376008107715,0.867109314735489,0.8668514784946236,0.867626242867086,0.32530728224464645,0.8227426771508715,0.0092,0.819474508541447,0.0093,0.8239500225327161,0.0092,0.8181650282022463,0.0093,0.8235638853884973,0.0092,0.8227426771508715,0.0092,0.8274373078017747,0.0091,0.4043162225021256
MTL2,EXIST-HatEval,EXIST,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8578461021505376,0.8578016560786639,0.8577896137484069,0.8581207458558419,0.8578132402358782,0.8578461021505376,0.8580873729724164,0.3620746161668531,0.7935455324539832,0.0105,0.792793534716678,0.0105,0.7932947081160324,0.0105,0.7972989294138864,0.0105,0.7928486890882145,0.0105,0.7935455324539832,0.0105,0.7971554598502916,0.0105,0.48725591599941254
MTL2,EXIST-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8818380376344086,0.8786842004729023,0.8799751425799395,0.8775841296375946,0.8820239006676299,0.8818380376344086,0.88239118974761,0.2919199650165855,0.8272906607807974,0.0091,0.8239966005349825,0.0092,0.828317244572303,0.0091,0.8224071627977908,0.0092,0.8280672124667164,0.0091,0.8272906607807974,0.0091,0.8314751729107284,0.009,0.4070194299022356
MTL2,EXIST-HatEval,EXIST,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.871320564516129,0.8712801520527099,0.8712645033867575,0.871602664915665,0.871290844692331,0.871320564516129,0.871567944376545,0.332366031792856,0.7916054971806145,0.0106,0.7907165792227394,0.0106,0.7913419000955002,0.0106,0.7962055960218769,0.0105,0.7907744882547278,0.0106,0.7916054971806145,0.0106,0.7960534055884059,0.0105,0.4927182894614008
MTL2,EXIST-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8953461021505376,0.8925461186161368,0.8937853902553543,0.8914668876923054,0.8955002854206017,0.8953461021505376,0.8958064275400437,0.2660653445108604,0.8292610475008046,0.0091,0.8258549353010369,0.0092,0.8297853795159117,0.0091,0.8242644715801843,0.0092,0.8299764786190241,0.0091,0.8292610475008046,0.0091,0.8329436435093827,0.009,0.41300633930497704
MTL2,EXIST-HatEval,EXIST,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8833165322580646,0.8832853738526845,0.8832632447300567,0.8835393028524559,0.8832955931188955,0.8833165322580646,0.8835064220153349,0.31067265568561453,0.7937197257619792,0.0105,0.792939073420699,0.0105,0.7934638860244246,0.0105,0.7975705563936537,0.0105,0.792995589641855,0.0105,0.7937197257619792,0.0105,0.7974248443191359,0.0105,0.49806123326222096
